Word, wordscore
Highway,8.346031746031747
Nun,10.0
Earrings,7.0
Medea,8.0
Anacondas,3.5
under,6.0
G.M.O.,3.0
Nut,6.230769230769231
svoikh,8.0
Thagaraaru,5.0
cosas,6.75
Port,6.625
Blonder,1.0
anonymes,7.416666666666667
Blondes,7.285714285714286
Thrills,7.266666666666667
Expect,5.7777777777777795
Screwed,6.333333333333333
Deaths,3.0
duona,9.0
Zabg�,7.0
atr�s,7.0
Pote,4.0
Rotten,7.666666666666667
Punch-Drunk,7.875000000000002
Coyote,6.757575757575758
t�,2.0
Carny,7.0
charbi,3.0
Bradley,8.75
Post,6.777777777777778
Jacks,10.0
rifaccio,5.0
Hijsen,9.0
fleurs,6.0
Carne,7.5
sefid,8.0
vivo,6.0
Sommarlek,8.0
Cach�,7.3076923076923075
Kumar,6.7973544973544975
menteng,7.0
Volume,7.78743961352657
Pour,7.25
Hare-Way,8.0
sexting,4.0
perro,7.75
Nuns,8.0
Isoroku,4.0
Challenge,10.0
Iki-jigoku,8.0
Pitch,7.278593431029454
Casting,8.233333333333333
Pong,5.75
Ansiktet,6.5
Petersburg,5.0
Hodejegerne,7.732394366197183
diario,8.0
Pond,4.875
Gerzomat,3.0
Surviving,7.375
Ch�ri,5.857142857142857
vita,7.058531746031746
junge,7.0
G.B.F.,7.8
Value,5.0
Pooh,6.85
Earths,5.0
sayawng,7.0
Pool,5.9375
Gatekeepers,8.047619047619047
Carol,7.900132275132275
Blacktop,8.0
Pony,7.95
�v�nement,6.5
Jacob,5.0
Freakshow,3.0
Amaya,8.0
kino-apparatom,8.2
invasions,7.8
Verde,7.0
Cheerful,8.0
Ballad,8.011764705882353
Flow,8.071428571428571
Carry,7.216666666666666
Polar,7.083333333333334
Pelotero,10.0
Nuit,7.55
Yabu,9.0
Flor,7.0
Pope,10.0
Brilliant,8.5
Signals,7.0
Gwangi,7.0
Radiant,9.0
Evening,7.0
Sender,8.0
Coast,8.333333333333334
Poor,9.0
Osage,7.44043321299639
Stardom,7.560975609756097
Over,7.056903744403744
G.B.H.,7.0
Jin-R,8.5
Wi-heom-han,7.0
Training,6.8705314009661835
Soldier,5.268026781292013
pige,8.0
Yaar,7.333333333333333
Forger,6.5
Kabhiee,10.0
f�rsvann,7.222222222222222
Yaak,7.0
Niagara,9.333333333333334
Forget,8.839506172839506
jam�n,7.0
Patient,7.55
uvolneniya,6.0
chit,3.0
Guaranteed,7.335664335664336
sac,8.0
Crackd,8.0
sai,7.833333333333333
Ho-Tep,8.4
�Three,7.777777777777778
Melbourne,9.0
chun,7.0
sam,8.833333333333334
junjo,8.0
Birch,8.0
Fellow,6.666666666666667
Cracks,8.0
Homens,8.5
Flip,7.0
Racer,5.875
Bloody,5.506410256410256
Races,8.0
Nude,4.0
Young,7.622719522591645
Kuan,7.0
Jilla,6.333333333333333
Egos,5.0
Sharks,7.2
Wackness,7.25
aiuto,7.0
san,8.76078431372549
sau,5.38
Filth,8.827731092436974
charme,8.0
Nudo,10.0
d�licatesse,7.583333333333333
Birds,6.229510155316607
No.,5.930555555555555
Thirteen,6.67063492063492
Flashdance,7.666666666666667
Jovi,10.0
Carve,9.0
Backbeat,8.0
Per�,8.0
Birdy,9.0
Confidential,7.6829268292682915
Rache,10.0
Valor,7.147058823529411
H�stsonaten,8.5
Streams,10.0
gongmuwon,9.0
debne,7.0
Shoulder,4.5
Ghosts,6.735873015873016
Deathstalker,4.0
Hongryeon,7.181818181818182
Jour,8.0
Atlikarinca,5.0
Dhoom,6.738095238095238
Amaro,7.0
Orleans,5.25
ashegh,7.0
Keane,6.0
Jackass,7.0
Rescue,6.510752688172043
koujou,8.0
Liberty,7.466666666666666
Kuch,8.0
scaten�...,4.0
Caprice,6.782608695652174
OMG,8.6
blindato,7.0
Flew,8.5
Osama,7.5
Abominable,7.375
pire,6.5
Donor,8.5
Goddess,6.125
Arrugas,8.5
vailla,7.666666666666667
Joon,8.1
Campbell,8.0
brumes,6.25
Thomas,8.305637254901962
police,6.0
Somos,6.664285714285715
Novye,8.0
Fled,5.0
Monroe,7.0
Hamlet,7.055555555555556
Unbelievers,8.0
Operetta,8.0
Cement,5.0
N.M.,6.0
Nra,8.0
Chariots,6.142857142857143
OSS,7.5
Nowhere,6.803571428571429
Forgot,4.0
Vacation,7.925915315621198
Nicholas,9.5
Renoir,6.642857142857143
Homegrown,6.5
Meanwhile,8.0
N�i,8.5
Uzlasma,7.0
Ambassador,10.0
corpo,7.0
Paagal,6.0
august,7.526315789473684
Paintball,5.0
N�s,8.0
jour,7.441666666666666
corps,4.0
Punch,5.523371647509578
tableaux,8.272727272727273
Poyi,6.0
Hellbound?,7.5
Josh,8.0
Syrup,6.0
minyeo,9.0
Now,6.732579262716202
Beginnings,4.538461538461538
skaldede,6.777777777777778
Nos,9.0
Osmosis,6.666666666666667
Not,6.567402350735685
Tot�,9.0
Non,7.333333333333334
echte,7.5
Noi,6.0
Kindergeschichte,7.25
K�b�,8.0
formula,6.0
Tolerance,6.0
Extra,5.5
Solace,6.769230769230769
Artificiais,8.5
Filme,5.666666666666666
monta�a,7.0
Beul-la-in-deu,6.666666666666667
she,7.2
Inclusive,4.0
shi,6.881756756756757
Eco-Pirate,10.0
Pineapple,7.163265306122449
Films,7.0
Alcoholocaust,9.0
Monster,6.807954545454545
numeri,8.0
terza,5.0
Lourdes,7.0
Odd,8.004693858675545
Mississippi,6.5625
Picnic,8.75
avant,8.11111111111111
Minstrel,10.0
voyny,7.0
Hacking,8.0
Gullivers,4.928571428571429
Vitus,8.25
sju,10.0
Minion,6.0
Painted,7.5
Bayou,9.25
Harem,7.0
Winner,7.5
memuru,5.0
sie,9.0
Filly,8.5
Off,6.663874788494079
sia,7.0
Painter,7.0
Serpent,7.285714285714286
afton,7.0
flambeur,8.6
Seraphim,9.0
shu,6.5
College,6.722222222222222
sit,6.8
seara,6.0
lacte,8.0
Northside,8.333333333333334
sin,6.5
Flat,7.0
sil,8.0
Konferenz,7.5
Hardy,5.625
sik,7.0
voyna,4.0
Backwards,5.333333333333333
Appurush�do,6.5
Reader,8.000000000000002
Benny,8.1
Crimes,7.535714285714286
Qwerty,8.0
Pocahontas,6.875
Oil,8.166666666666668
Hummingbird,6.424390243902439
Hulla,6.0
Cradle,6.077777777777778
Lokpal,2.0
eine,8.0
Space,6.55863922649807
Reserva,8.0
Escobar,7.0
Kung,7.608051948051949
Forest,3.0
rakkauden,5.0
Arguing,10.0
Crimen,5.666666666666666
Sanchez,8.0
mashinu,9.0
Blonde,5.724675324675325
Oka,6.0
sey,8.0
K�rkarlen,9.666666666666666
Chilgeup,9.0
ser,5.0
Driving,7.131818181818182
F��e,7.0
Winnie,6.233333333333333
Creating,9.0
Kumo,7.0
Catch,6.818629807692306
Kukushka,3.0
Grandmas,8.0
perhe,5.0
2222,6.0
DeMented,7.5
Crazy/Beautiful,6.0
Offender,6.0
Write,10.0
marque,5.0
Algeri,8.714285714285714
Rifki,7.0
Durango,7.25
Lapshin,9.0
vida,6.133333333333333
Kull,6.5
Creation,7.0
Furry,7.25
Theatre,7.083333333333333
Boxer,7.9868421052631575
Jumanji,7.608695652173913
see,7.0
shizukana,3.0
Kuma,5.0
Going,5.750937171989803
Mazie,5.0
sen,8.0
Ripleys,7.0
oscura,9.0
chez,8.277777777777779
Shrews,3.0
rakuin,7.0
vima,9.0
Lifted,6.5
Playoff,6.5
Trilogia,8.0
Melissa,9.666666666666666
Benji,9.0
Dads,7.666666666666667
Hulot,8.0
Files,5.71547619047619
chem,8.0
Claiborne,8.333333333333334
Kovak,10.0
chef,6.818181818181818
asbha,8.0
Kurz,9.0
Soulmate,3.0
soy,5.333333333333333
vind,8.0
Vance,7.25
Fetishes,7.333333333333333
sol,8.333333333333334
som,7.436370573870573
Benim,7.75
Revanche,8.2
terre,8.0
son,7.0
vina,8.0
ChickenHawk,5.0
terra,10.0
sor,8.0
Isolerad,5.0
rtte,7.875
soi,7.0
Abrir,5.0
Songs,3.5
Kumar�,8.363636363636363
Ryan,7.840629731896325
Aquel,6.666666666666667
Endings,6.75
Kurt,6.25
Unforgiven,8.59574468085106
Pola,7.0
battaglia,8.714285714285714
Dakota,10.0
Santo,8.0
Memorandum,9.5
bulvara,6.0
Traveler,3.5
Santa,6.3638775018085365
Palme,8.0
perla,10.0
Bollywood/Hollywood,7.0
R�vardotter,10.0
Sansh,9.75
She-Devil,6.5
hevun,2.0
Ikke,8.0
Calvaire,6.666666666666667
Palms,6.0
Teniente,6.6
Jav�,8.0
Birth,7.371428571428571
Sudden,6.0
Daan,7.0
Klass,8.333333333333334
an�nima,7.0
Stest�,8.5
Daag,5.0
Numbers,4.926190476190476
andalou,8.375
Daai,7.166666666666667
chan,5.0
Canyon,6.666666666666667
Medianeras,8.0
Oscar,8.1
Factotum,6.5
chat,6.825
Udhayam,3.0
leven,8.0
Forgives,5.696658097686377
Variety,2.0
Scoundrels,7.666666666666667
eien,10.0
lever,7.0
ni�o?,6.0
Danny,7.555555555555556
chai,7.882352941176471
Mashgh-e,9.0
Hamlisch,8.0
Pogo,10.0
Other,6.520685495959674
Thanks,8.020000000000001
Ernest,6.354166666666666
Palaces,8.0
Servant,9.0
Timber,5.0
Prinzen,9.0
Ca$h,5.714285714285714
dolce,7.857142857142857
Ri�h,5.5
Gigli,1.0
Och,3.0
Untrue,6.0
Oci,7.0
Firecloud,9.0
Bende,7.0
Cleveland,7.0
Heute,6.0
Flypaper,6.9375
Experience,7.528571428571428
Anthony,8.0
Authority,5.6
Capturing,7.714285714285714
Temptations,8.0
Frenzy,7.454545454545454
Harlock,6.0
Gaslight,8.611111111111112
Rounders,7.75
Poet,7.0
?ltima,6.0
Tantei,7.0
sn?,7.5
Hazzard,6.2
PCU,10.0
brennt?,7.0
Denver,6.75
Bench,10.0
vilt,7.027777777777778
Tyler,6.516666666666667
Woodsman,7.25
winyan,4.5
Pleasantville,8.333333333333334
Manger,5.0
Hammer,6.910714285714286
Hexe,6.0
Sanma,9.0
Burger,7.444444444444445
Harry,7.212329034965671
Rosalie,8.0
Harsh,7.214285714285714
Dale,8.854166666666666
Out,6.872645097681893
Our,7.434166666666667
Desutoroi�,7.0
Kick-Ass,7.541351073018404
Farmer,7.75
Trevor,8.5
Harts,6.0
Grillo,10.0
Detectives,5.0
punggeum,8.0
chansons,8.0
4-ever,8.25
Milegi,8.666666666666666
kuen,7.0
Dama,8.0
September,8.375
Dame,7.384615384615385
Everyones,8.0
Poker,6.0
syn,5.5
Myths,10.0
sposare,7.0
vatandas,6.0
Hornet,5.285714285714286
Kaiji,9.0
Barbarian,7.411697769685936
Montgomery,10.0
Aashayein,6.0
Own,7.392324561403508
Tigers,7.0
Owl,5.5
Hatred,6.5
Otob�s,7.0
Giovanni,5.0
Thailand,5.5
Leningrad,7.75
Mangal,7.0
Guy...,7.5
Hets,2.0
Ensemble,5.5
Snitch,6.868055555555555
Insider,7.903225806451613
Edgar,6.861538461538461
Balance,10.0
Number?,6.473684210526316
Oye,7.0
Delancey,10.0
fruit,8.0
sta,1.0
Virginia,7.1923076923076925
Begotten,7.0
B-Boy,8.0
hatsukoi,10.0
Azhakan,7.0
Ministers,4.0
Mal�na,7.764705882352941
Sutorenjia,8.333333333333334
Demetrios,1.0
Assange,7.75
sud,8.0
Scotsman,5.0
Hera,7.5
sui,8.0
Questions,5.204545454545455
Trip...,7.5
about,6.222222222222222
Report,6.859958071278825
Mandolan,6.0
suk,7.0
Ozu,7.0
enga�o,6.0
sus,8.576923076923075
sur,6.484126984126984
Hero,6.838293650793651
Werewolves,3.5
Zwerge,7.0
Herr,8.0
Beanstalk,5.0
Bushidou,8.0
Here,6.804673870905214
elden,7.619047619047619
Orfeu,7.0
Darwins,8.0
Ladri,8.655172413793107
Heru,6.0
Oasis,7.833333333333333
Macario,9.5
tryokh,6.0
Sonja,6.0
V�nus,7.0
sauvages,6.0
brief,9.0
tai,6.652777777777779
Search,6.779761904761904
tak,8.0
Behind,7.30600850762141
Panther,7.484375
Kanketsu-hen,8.0
Spinning,6.0
Volver,8.0
Bowie,7.5
Date,6.680444555444556
Everybody,7.333333333333333
asawa,5.0
Sunny,7.0
mostro,5.5
Returned,6.111111111111111
Old,7.435833124478124
Sands,7.052631578947368
Guard,7.861111111111111
Happen,6.5
Spawn,7.785714285714286
Vamps,5.0
Arachnophobia,6.538461538461538
Buddoor,8.0
Welad,10.0
POV,8.0
10000,4.833333333333333
Kilimandjaro,8.0
belles,5.0
tan,6.791666666666666
Alatriste,6.666666666666667
J�,1.0
Street,6.479279733519798
infierno,6.75
pelargou,9.0
Darn,7.5
Animal,6.311838624338624
Dark,6.476086650067332
Crying,6.787878787878788
Daylights,6.5
Kairo,5.75
Might,7.75
Dare,7.851650563607085
Laden,7.0
Polisse,6.5
Ong,6.333333333333334
Dara,7.0
Ivanovo,8.4
estudiante,8.0
Nukie,1.0
Tower,6.134125990821861
Laddu,5.0
Skelter,9.0
One,7.1613952939210455
Jimmy,7.833333333333333
Towed,10.0
Idlewild,7.0
Grapes,8.142857142857142
Invincible,7.2727272727272725
Friend,6.311999999999999
Thongs,7.0
Mansome,5.8
Zookeeper,6.2
Recognizing,7.0
plennitsa,8.0
Destination,6.297206761492476
Rabbi,6.0
Baffled,4.0
Rabba,4.5
Repossessed,6.0
�,7.150388379373341
H.H.,7.5
Guang,7.0
Reaping,7.2
Tuuba,7.0
Protocol,7.674418604651162
Rabat,8.25
visiteurs,7.333333333333333
raison,7.55
Invitation,7.111111111111111
quemada,6.0
Hoffa,5.714285714285714
Nishwartha,7.75
nozze,7.0
Hauser,9.0
Oru,4.666666666666667
Elmos,6.4
Mandolin,8.0
Sunhi,8.0
Palak,8.333333333333334
PTU,7.0
leggenda,9.0
Owls,7.454545454545455
Feind,10.0
Anastasia,8.461538461538462
Vamos,7.0
Dnevnoy,7.25
Raider,6.041666666666666
Yamla,1.3333333333333333
Happening,4.805555555555555
viile,6.0
Frances,7.622950819672131
Ivedik,6.45
Oro,8.0
Jigureul,7.0
Gumnaam,8.0
with,6.993827680505583
Turning,6.0
Chambon,7.0
Contact,6.908035714285714
Diaries,6.130294396961064
Ladies,6.722222222222222
ruka,10.0
capelli,7.0
b?lgelengde,5.0
Wraith,7.5
Dans,6.704166666666667
Stanno,9.333333333333334
premier,6.625
Oso,9.0
Oss,7.0
dincolo,9.0
naki,7.0
French,7.4601449275362315
Hanzo,7.0
Follow,6.25
Rogers,6.0
Bizarre,3.0
Sevmek,9.5
naka,7.833333333333333
�s,8.0
Morant,8.5
Manchu,7.0
�r,6.666666666666667
kenkaku,7.583333333333333
Bahnhof,8.4
Point,7.328751966251967
Dai-2-sh,4.75
deuxi�me,8.340909090909092
Eega,7.0
Architect,7.0
Assalto,7.0
lancheros,7.0
Whale,7.323717948717949
Bullion,5.0
Spices,1.0
Knives,8.333333333333334
Hanyo,7.0
cos�,4.0
Bloodline,5.333333333333333
Osombie,5.333333333333333
Eagles,8.601851851851853
Insult,6.777777777777778
Blutgletscher,5.0
Diarios,8.642857142857142
Equus,7.5
Ruang,8.0
Animated,6.0
Offerings,6.0
conformista,7.2
Khoht,5.0
Paayenge,5.0
Revolution,5.628205128205129
makoto,8.5
talok,6.0
nain,10.0
Twilight,6.896139091261042
Battle,6.462454212454211
aioniotita,8.0
SquarePants,7.857142857142857
barbares,7.8
naCLICKay,7.0
Slumdog,8.272727272727268
mikonand,8.222222222222221
Throat,6.0
Krin,10.0
Nostalgia,8.5
Razzia,6.0
Consultation,10.0
senshi,10.0
Eskalofr�o,7.0
monstre,6.846153846153846
aentikeu,8.0
Advertising,9.0
offerta,8.014778325123153
princesse,6.333333333333333
Popcorn,8.0
bleue,7.0
pismo,9.0
Leaving,7.833333333333333
ba�o,7.5
Schmidt,7.216216216216216
Pelada,5.0
sakusen,7.0
Pip,8.0
Courtship,9.0
Pin,7.0
Velichieto,7.0
Pik,7.0
Gothika,6.529411764705882
Glaube,6.6
Firelight,3.0
Pit,7.644444444444444
Shimotsuma,7.0
Nostalghia,9.0
Pig,8.0
Pie,7.7687747035573125
Pic,6.0
Loong,7.25
Pid,8.0
ocular,8.0
arm�es,4.5
Sniper,7.5
ilchae,7.0
Departed,8.843750000000007
Fogo,7.0
Rediscovering,8.0
Testosterone,6.0
tiempos,8.272727272727273
kryptonite,7.0
Punnagai,6.0
c�nsul,7.0
At�,6.0
Bathroom,10.0
gelben,9.0
Thumbsucker,4.5
Payback,7.384615384615385
meorisokui,8.5
Majesty,5.0
par,7.0
Detroit,10.0
Susukino,7.0
pas,6.63
Urutoraman,6.0
name,7.142857142857143
ZIPPER,8.0
Outland,8.0
id�al,4.0
Years,7.3491121438670115
pai,4.0
Looks,9.0
Sulanga,7.0
Means,6.554054054054054
Kalam,7.5
Gozu,5.0
Meant,8.666666666666666
What?,3.0
nana,6.6
Winterhawk,7.0
Liberation,7.5
Unaccustomed,8.0
Lillusionniste,8.5
Associate,6.5
Parnassus,6.6521739130434785
Welle,7.642857142857143
Bullies,3.0
Alferd,8.333333333333334
Triangle,6.909090909090909
Per,8.335555555555555
Augenblicks,5.0
Pet,6.575226244343892
Pen,4.0
Pee,7.928571428571429
Arietti,7.541666666666667
Global,7.0
Breaker,4.166666666666667
Xingu,8.0
Tackle,5.0
Lekcja,10.0
Zvezda,2.0
Supper,6.0
Bedtime,6.875
natt,6.5
Splendor,8.666666666666666
Quarantine,6.132575757575758
pornographique,9.0
Chemistry,8.0
Confessions,6.728899572649573
Sussie,5.0
B*A*P*S,10.0
Sarah,7.013461538461538
pez,6.0
Paulie,8.0
ella,7.461538461538462
Growth,8.5
Maverick,8.0
Verdone,8.0
Ru�land,6.0
A.B.S,10.0
Wadala,7.0
Giulio,8.333333333333334
Beezus,9.4
Tirakula,2.0
Paz,8.0
Powers,7.6641025641025635
Pay,8.099999999999998
Unheimliche,4.0
Sleepyhead,8.5
gller,5.0
Answer,7.0
Thegidi,8.0
Pat,9.5
Par,9.149999999999999
Basquiat,7.333333333333333
elli,7.0
Watermark,7.5
Paw,10.0
elle,7.25
Exomologiseis,5.0
Ikarie,6.0
naru,6.439393939393939
Melancholia,7.428571428571429
Dilemma,5.636363636363637
Raiders,8.603174603174601
per,4.25
chocolat,8.0
Subspecies,6.0
Phillip,6.842105263157895
Voyager,8.0
Respiro,8.0
Sukkar,7.428571428571429
hwa-sal,7.0
Ayse,8.0
Rijksmuseum,8.0
Nervous,7.0
Uzun,10.0
Woogie,7.0
Thornberrys,5.0
Virtual,8.0
Altitude,6.6
Boundin,8.0
Llandudno,10.0
Loaded,6.583333333333333
Superstition,8.0
Gardens,7.083333333333333
Unauthorized,7.0
Pan,7.533333333333333
Pam,6.0
Hokkabaz,9.0
Respire,5.0
g�stebud,9.333333333333334
Aryan,9.0
lenfant,7.0
Lencho,2.0
Pai,6.666666666666666
sp�ciales,8.0
Pak,1.0
Nightmares,7.666666666666667
michi,6.0
Twentieth,4.0
sankarit,6.666666666666667
Ontario,7.0
Polanski,6.916666666666666
11-11-11,5.0
Different,8.25
Stickup,6.0
Bourne,7.756765728561824
Sword,8.037037037037036
Ricks,5.0
Goodfellas,8.948571428571436
Frontera,4.0
Ricky,6.098039215686274
naui,6.833333333333333
Geunyeoreul,8.0
Whistleblower,7.578947368421052
Hoodlum,7.833333333333334
Corners,10.0
Oleander,7.0
Outlaws,7.0
Hoa-cha,6.5
Pa.,8.0
vivait,6.5
farine,8.0
Hocus,7.384615384615385
duele,9.0
cercle,8.4
ReGOREgitated,2.0
nave,7.0
Dutch,6.0
Ejder,7.0
Sincerely,9.0
plan,7.1
Tutto,2.5
Yong-eui-ja,7.25
�a,7.5
Museum,6.481286549707602
Peppino,9.0
Silverman,5.888888888888889
Tutta,6.0
Koottam,7.0
Diggler,7.0
Almost,7.418439716312055
agua,7.5
Reconstruction,8.5
Aftershock,5.022222222222223
por,6.0
pou,8.0
Bridesmaids,7.448275862068965
Volchok,8.0
Darko,6.819298245614034
Dijener�shon,6.833333333333333
Stooge,8.0
Overnight,6.75
Marrakech,7.5
Bertha,6.666666666666667
Gold,7.182564102564102
Apr�s,7.125
Carnival,7.25
Donkey,4.0
Anti-PainKillers,8.0
Julius,8.0
Shatranj,7.0
Hunger,7.58071531091888
Gone,6.64185453275166
Visioneers,4.0
Vanya,6.0
choristes,8.714285714285715
Emilys,10.0
g�,10.0
Grigris,6.0
Cheshire,5.5
Wasting,6.5
J�b�,7.5
Toshokan,4.0
Tights,8.5
Reilly,6.0
Good,6.945394351489986
Dreamer,7.0
Lizzie,5.916666666666667
Chiedimi,7.0
Gregorys,6.5
Aziz,8.0
natsionalnoy,5.5
Months,6.0
anderen,8.285714285714286
Entertainment,8.0
Gong,5.333333333333333
Takers,6.846153846153846
Murder,6.938811323085517
Picture,7.376041666666667
Thunder,6.941786637135474
Darna,8.0
Toxic,5.5
Dissemination,10.0
Force,6.025218541522889
Goon,6.923076923076923
Compass,6.6
Tenchi,10.0
Sperry,9.0
mutante,8.0
Dance,7.8
Sekerpare,7.0
Liar,8.286324786324785
Lian,8.0
bene,6.708333333333334
R.I.P.D.,5.605479452054795
Goha,5.0
Breakin,6.5
Napoli,5.0
Verdoux,8.25
hamra,4.0
Mississipi,6.0
Napola,8.333333333333334
Intouchables,8.846153846153836
Bridget,6.8
Bridges,7.5
zhizn,7.666666666666667
Grauens,8.0
Varavu,4.0
unisten,10.0
beli,8.333333333333334
Slaughterhouse-Five,6.333333333333333
Kodnamn,8.0
viento,7.0
Memoirs,8.333333333333334
Dirty,7.027560121038382
Rocco,10.0
Birders,7.5
Guyver,10.0
crush,6.0
GP506,5.0
Loosed,7.0
Dandelion,7.0
Dandy,10.0
T�rless,7.0
doraib�,6.0
Tightrope,9.0
Company,6.7615575396825385
Lie?,7.0
Morgans,7.416666666666667
cimitero,10.0
Bedoun-e,7.0
solntsem,7.285714285714286
Candyman,7.083333333333334
Manhattan,7.530303030303031
Powerpuff,10.0
Lied,3.0
Proverka,10.0
Gott,8.666666666666666
Chaperone,5.25
Goto,5.0
Bitch,7.166666666666667
Hardbodies,3.0
Life,7.634525418500917
Pupil,6.833333333333333
Inception,8.957236842105265
Aurora,6.5
Whats,7.574018379281536
Dysfunctional,5.0
Eyjafjallaj�kull,6.0
Lies,6.805634011614079
Musashi,8.0
subete,4.0
Bereavement,5.5
Speak,7.0
Pun,8.0
ronde,8.25
mari�e,8.0
Skinwalkers,8.0
Bumbai,7.666666666666667
Buyers,8.06989748369059
Tucker,7.236111111111111
Morgana,7.0
Dolly,6.666666666666667
Mirosu,8.0
Dolls,8.296296296296296
Ishtar,9.0
picudos,7.0
Loose,6.625
Dunston,8.5
Grudge,5.675108225108225
nach,6.0
Serenity,7.833333333333333
Reprise,7.5
Pro,7.0
Bites,7.555555555555555
Clifford,8.25
Caribbean,7.683206090947016
ganz,9.0
Everybodys,7.416666666666667
Ikiru,9.3
Buelna,5.0
marchant,5.0
Skies,6.3643122676579935
Guidance,6.916666666666667
Kid-Thing,8.0
oculta,7.647058823529412
tassinaro,7.0
Bloodrage,5.0
Autoreiji,7.104166666666666
Summertime,8.0
Holocaust,5.875
comunista,7.0
Forks,8.333333333333334
Leslie,6.25
Psy,7.0
Bullitt,7.846153846153846
Dares,7.0
Audio,7.333333333333333
naam,7.0
Perfume,7.719298245614035
Yakuza,6.0
Rapids,5.9375
Trinity,6.444444444444445
Bringing,4.6571428571428575
Lodger,8.0
tarafi,2.6
nagy,7.0
Above,6.74
lincubo,5.0
Retribution,6.788359788359788
Cappy,5.0
ingen,7.9375
Maskeli,2.0
AKB48,8.333333333333334
About,6.966045721533563
Baaraat,7.0
Tayna,4.0
Scusa,6.25
Hyenas,3.0
Ideal,10.0
Niente,7.0
Notre,5.9423076923076925
oikea,5.0
Mahogany,7.0
samoura�,8.0
Spellbound,7.8
Like,6.940291841339971
Rocky,6.631513585734123
Shopaholic,5.769230769230769
gato,6.444444444444444
Outfit,3.0
Mughal-E-Azam,9.0
Midan,8.414634146341461
Rocks,7.633333333333333
Gore,5.0
Overboard,4.227272727272727
Midas,5.5
Pra,9.0
Gori,5.0
Sikandar,8.0
Lili,10.0
bestiale,7.0
Lila,8.0
Basket,5.0
fourrure,8.416666666666666
Fortress,6.0
amerikanische,8.0
Prejudice,7.138888888888889
Gosa,7.0
A.K.A.,9.0
Islands,8.0
�iplak,6.0
letom,8.0
Scared,7.528985507246378
Ruber,6.75
Amalfi,8.0
Pod,8.0
benizakura,10.0
Welles,7.666666666666667
yeochin,8.0
Okolofutbola,4.0
Forge,3.0
Lima,6.666666666666667
Pom,6.0
Pon,6.5
zabutykh,8.5
Overdos,7.0
Extreme,6.0
Pop,8.0
Record,5.0
Identity,7.218234052990016
Por,5.0
Lilo,8.285714285714286
Bandit,5.416666666666666
Hijacked,2.5
Pow,6.6
Robot,7.309053265575005
40000,5.0
Tacones,7.0
Montys,6.0
Forth,8.875
storm,7.0
Lips,7.0
Single,6.883779946761313
gyeongbi,8.0
F�hrer,7.166666666666667
Tusen,6.5
Mahowny,7.0
Trabalhar,7.0
Enigma,6.0
2012,6.488372093023256
2011,6.5
2010,7.333333333333333
v�ningen,8.4
Camille,7.41875
2013,7.25
cannibale,4.0
Tais-toi,8.0
Habibie,7.0
2016,4.5
Edge,7.41046176046176
Sh�bun,6.0
Camilla,8.5
sfida,10.0
Bomber,6.5
Disco,6.125
Moonrise,7.816091954022989
Traitor,6.5
H�lio,4.0
2023,6.0
Sendul,6.0
Companion,6.166666666666666
Ca�tica,5.0
Ridge,4.428571428571429
mouchoirs,7.583333333333333
