Word, wordscore, occurrence
Kanalkungens,6.0, 1.0
Pictures,8.833333333333334, 2.0
Bookies,6.0, 1.0
Pyar,5.0, 3.0
Away,6.6487311401833455, 16.0
Neighbours,7.166666666666666, 2.0
Testament,7.7, 3.0
Kites,9.0, 1.0
kynigi,7.0, 1.0
Secretary,8.1875, 2.0
rouille,7.666666666666667, 1.0
Visiting,6.333333333333334, 2.0
Choice,7.5, 2.0
Erkek,2.6, 1.0
Irene,7.0, 1.0
dijiste,4.25, 1.0
Gate,7.317460317460317, 6.0
kiinni,8.0, 1.0
dollaro,8.56, 1.0
Winnebago,5.0, 1.0
graine,9.0, 1.0
ttal-do,8.0, 1.0
Deaky,5.8, 1.0
Omohide,8.0, 1.0
Cedars,5.0, 1.0
Gary,4.5, 1.0
Georgia,7.5285714285714285, 2.0
Sangue,6.0, 1.0
dollari,8.11111111111111, 1.0
Edi,2.0, 1.0
Thoughtcrimes,7.0, 1.0
degli,6.666666666666667, 3.0
beaucoup,9.0, 1.0
ganger,6.5, 1.0
Stagecoach,8.142857142857142, 1.0
Gang,7.987179487179487, 13.0
Taxi,7.098782670963123, 7.0
Secuestrados,4.0, 1.0
Professor,6.0, 2.0
Ragnarok,9.0, 1.0
Sarkar,7.25, 2.0
femmina,7.0, 1.0
Gattaca,7.804347826086956, 1.0
Georges,5.545454545454546, 1.0
Vozvrashchenie,7.166666666666667, 1.0
femmine,6.0, 1.0
Shogun,10.0, 1.0
pi�,6.765000000000001, 4.0
Loser,6.4, 1.0
Game,6.958839496595669, 29.0
Costello,6.075, 8.0
FDR,4.5, 1.0
Travelers,7.5, 1.0
Reservation,6.333333333333333, 1.0
putera,6.0, 1.0
Cruelty,7.636363636363637, 2.0
efecto,5.0, 1.0
Prayer,8.5, 2.0
Prada,7.0058139534883725, 2.0
Explicit,6.0, 1.0
Eat,7.742857142857143, 7.0
Millions,7.142857142857142, 2.0
Babysitters,7.2, 2.0
Delicious,7.0, 1.0
Diente,8.0, 1.0
Dolores,8.333333333333334, 1.0
Twenty8k,4.333333333333333, 1.0
Salim,5.5, 1.0
Roubados,6.0, 1.0
Fecha,9.333333333333334, 1.0
densetsu,6.5, 1.0
r�gate,10.0, 1.0
Orchid,3.5, 1.0
Unplugged,10.0, 1.0
Umut,9.333333333333334, 1.0
Reason,8.4, 2.0
Without,6.675, 12.0
nuit,7.275, 4.0
O.K.,7.666666666666667, 1.0
rechnet,8.5, 1.0
daifunsen,6.0, 1.0
BearCity,6.0, 2.0
Suchwiin,7.5, 1.0
Round,6.0, 1.0
Olympus,5.54637436762226, 2.0
Getaway,6.261483354403708, 3.0
Tiere,7.5, 1.0
dor,7.5, 2.0
nerede,7.0, 1.0
doo,9.0, 1.0
Kaksparsh,8.0, 1.0
doy,6.0, 1.0
Blondie,8.0, 1.0
Bhoothnath,6.5, 1.0
F/X,6.333333333333333, 1.0
Leni,9.0, 1.0
dou,7.075, 5.0
dos,6.902777777777778, 6.0
bian,8.0, 1.0
caballero,8.0, 1.0
magasin,6.2, 1.0
Snowballs,5.0, 1.0
Hooligan,5.041666666666667, 3.0
saqueo,10.0, 1.0
Lemon,4.866666666666667, 2.0
Rental,6.0, 1.0
Commandments,8.666666666666666, 1.0
Panama,6.0, 2.0
Leon,7.0, 1.0
Hublot,6.0, 1.0
Americas,7.944444444444444, 3.0
Biyeolhan,7.0, 1.0
Tokyo,6.728888888888889, 5.0
American,7.23471078588864, 61.0
Critical,6.375, 1.0
bicyclette,7.75, 1.0
Favor,9.0, 1.0
Justice,8.027777777777779, 4.0
laisser,8.0, 1.0
Omit,8.333333333333334, 1.0
Task,3.75, 1.0
Goose,7.0, 1.0
Hallowed,8.0, 1.0
Connected,7.0, 1.0
Death,6.517127533614917, 49.0
Due�os,2.0, 1.0
Tiefe,6.0, 1.0
Lemma,10.0, 1.0
Faan,7.0, 1.0
Ajeossi,8.105263157894736, 1.0
GasLand,6.75, 1.0
Lemmy,7.716666666666667, 2.0
Seres,5.0, 1.0
Duffer,6.0, 1.0
Hulk,6.57252358490566, 2.0
Epitaph,10.0, 1.0
liefde,7.0, 1.0
Zweiohrk�ken,8.5, 1.0
Salvi,5.0, 1.0
Afrikareise,5.0, 1.0
Reich,4.0, 3.0
Blechtrommel,8.666666666666666, 1.0
Face,7.5, 10.0
Savana,6.0, 1.0
Salvo,7.0, 1.0
Pitk�,7.0, 1.0
Mauvais,6.5, 1.0
Bloodthirst,4.0, 1.0
mubi,8.0, 1.0
Fack,8.0, 1.0
mosquitera,8.0, 1.0
Jam�n,7.0, 1.0
Centurion,7.0, 1.0
Dia,4.0, 1.0
Momma,7.25, 1.0
urodov,7.0, 1.0
Memory,7.666666666666667, 3.0
Did,6.481932997557998, 8.0
Tank,8.052777777777777, 3.0
Fade,6.166666666666667, 1.0
Leathernecks,8.0, 1.0
Disorder,6.0, 1.0
Lavventura,8.4, 1.0
Belles,7.5, 2.0
Route,7.620689655172414, 2.0
Tang,6.479166666666666, 4.0
Hung,7.0, 2.0
Dit,7.0, 1.0
Abbott,6.075, 8.0
Dip,10.0, 1.0
Cadeira,6.333333333333333, 1.0
otra,8.0, 1.0
Distance,7.711538461538462, 4.0
Dil,8.166666666666668, 5.0
Dik,6.0, 1.0
Less,6.533730158730158, 4.0
Abandon,5.0, 1.0
Dig,10.0, 1.0
shitsuren,10.0, 1.0
Die,7.336275035655567, 61.0
Scenic,7.241379310344827, 1.0
dun,7.5, 2.0
Omen,7.009287925696594, 2.0
Potatoe,10.0, 1.0
Runnings,7.357142857142857, 1.0
duo,8.0, 1.0
Hunt,5.928125, 10.0
dui,4.0, 1.0
duk,8.666666666666666, 1.0
due,3.0, 1.0
nettaigyo,7.714285714285714, 1.0
Punisher,8.1005291005291, 3.0
mollets,8.0, 1.0
Pizza,7.0, 4.0
Ivan,7.333333333333333, 3.0
Mousehunt,7.5, 1.0
Wanderers,7.6, 1.0
niente,2.5, 2.0
Hugged,8.0, 1.0
Gong-mo-ja-deul,7.0, 1.0
M�tter,4.0, 1.0
Scenes,8.0, 3.0
Libertarias,10.0, 1.0
Taps,7.5, 1.0
Lets,6.875, 2.0
d�clar�e,8.0, 1.0
Screaming,6.5, 4.0
Tideland,5.0, 1.0
Tape,7.5, 1.0
Tara,10.0, 1.0
Mommo,7.8, 1.0
anego,8.0, 1.0
uyaniyor,8.0, 1.0
Vidhaata,5.0, 1.0
Brine,8.0, 1.0
m�,8.75, 2.0
Bring,8.083333333333332, 2.0
Rishtey,6.0, 1.0
Steppe,4.0, 1.0
Gwanghae,8.5, 1.0
Reign,7.434210526315789, 2.0
Alligator,4.5, 2.0
Brink,7.0, 1.0
Demolition,7.3125, 1.0
Scanners,6.8, 1.0
Until,7.0, 2.0
Mommy,2.0, 1.0
Definitely,7.785714285714286, 1.0
Dinotasia,5.5, 1.0
Due,5.556197478991597, 4.0
Huan,10.0, 1.0
Sigappu,6.0, 1.0
Duo,7.5, 1.0
Klassefesten,8.5, 2.0
Lees,5.0, 1.0
Keeping,7.0, 2.0
danza,6.5, 1.0
Indahouse,7.777777777777778, 1.0
McHales,10.0, 1.0
P�jaros,4.0, 1.0
Parts,6.291666666666667, 4.0
Angels,7.376900584795322, 20.0
oskyldigt,4.0, 1.0
Omar,7.357142857142857, 1.0
Take,7.163936478537497, 15.0
Party,6.4870370370370365, 18.0
DuckTales,6.5, 1.0
Virus,7.083333333333334, 2.0
Left,7.529471982758621, 8.0
Angela,10.0, 1.0
Jester,8.0, 1.0
Huay,8.0, 1.0
Dva,8.5, 1.0
moustache,7.0, 1.0
F�nix,8.0, 1.0
Tale,6.956217824967825, 20.0
der,8.097060875632305, 21.0
des,7.000994865211811, 38.0
Alpha,7.204656862745098, 2.0
det,6.05, 5.0
Kitty,3.0, 2.0
dev,7.0, 1.0
Kanzen,5.0, 1.0
Centro,6.5, 1.0
Talk,6.200378787878788, 8.0
Legs,5.333333333333333, 1.0
Django,6.885933806146569, 3.0
Advent,7.25, 1.0
Tall,7.06938775510204, 5.0
joy�,8.0, 1.0
Lego,7.116666666666666, 2.0
Savage,6.75, 2.0
Fair,7.567647058823529, 5.0
Yemen,7.086206896551724, 1.0
deg,6.0, 1.0
Hist�rico,6.5, 1.0
dei,6.3, 5.0
Dry,10.0, 1.0
Ox-Bow,9.0, 1.0
del,6.7826203208556155, 34.0
den,7.659226190476191, 4.0
Gollum,7.0, 1.0
Colombiana,6.913043478260869, 1.0
Conversation,7.499999999999998, 2.0
Woolf?,7.384615384615385, 1.0
Fake,6.0, 1.0
Encino,7.714285714285714, 1.0
Phenomenon,7.571428571428571, 1.0
Ataque,9.0, 1.0
Jefferies,9.0, 1.0
Gross,7.0, 1.0
Gangsters,4.75, 1.0
Outing,4.0, 1.0
biciclette,8.655172413793107, 1.0
Slacker,3.625, 2.0
Oscars,9.090909090909092, 1.0
Mothman,7.714285714285714, 1.0
Lorna,7.0, 1.0
Cotton,5.666666666666667, 3.0
Nhan,3.0, 1.0
Fall,7.118767806267807, 12.0
Falk,8.0, 1.0
Serge,6.0, 1.0
Linsanity,8.0, 1.0
bien,7.7, 2.0
Aruitemo,8.5, 1.0
Chameleon,3.5, 1.0
Smoking,8.266262626262625, 3.0
Flashbacks,7.0, 1.0
Dooni,8.0, 1.0
Safari,5.333333333333333, 1.0
Bella,6.0, 1.0
ciegos,7.0, 1.0
Varrick,8.0, 1.0
Ausente,8.0, 1.0
Dr.,7.10434601684477, 19.0
Memoir,7.333333333333333, 1.0
Tage,6.710317460317461, 3.0
Belle,6.550340136054422, 7.0
Webster,6.0, 1.0
Voyage,6.300328827183047, 7.0
Stepmother,5.5, 1.0
Fame,5.666666666666667, 1.0
Bride,6.604238347911398, 17.0
Rainforest,2.5, 1.0
McKay,5.0, 1.0
Bells,8.0, 2.0
sanai,7.0, 1.0
Refugee,6.0, 1.0
Belly,7.75, 2.0
Brick,6.516666666666667, 2.0
Doe,7.0, 1.0
Doc,9.0, 1.0
Darkening,2.5, 2.0
pabucu,7.0, 1.0
Hugo,7.7129629629629655, 1.0
Dog,7.356490842490843, 25.0
Grown,6.357766956761983, 2.0
Fratello,9.0, 1.0
Moondram,8.0, 1.0
Brief,7.785714285714286, 3.0
Fang,10.0, 1.0
din,4.5, 2.0
dio,4.0, 1.0
dip,10.0, 1.0
Norge,7.0, 1.0
nikki,6.0, 1.0
dis,7.578947368421052, 1.0
dit,8.0, 1.0
Explorers,6.166666666666667, 1.0
die,7.588383838383837, 6.0
dig,9.0, 1.0
Hugh,6.0, 1.0
Desired,6.5, 1.0
Larson,2.6666666666666665, 1.0
Kvarteret,6.0, 1.0
V/H/S,5.392405063291139, 1.0
Conflict,7.5, 2.0
Bewitched,4.8, 1.0
Dot,9.0, 1.0
Edipo,7.0, 1.0
Dos,7.25, 1.0
Dou,7.0, 1.0
Dok,1.0, 1.0
Don,7.031323877068559, 6.0
Fans,6.333333333333333, 3.0
Dom,8.183333333333334, 5.0
Beloe,8.333333333333334, 1.0
Tail,7.0, 5.0
Dor,7.5, 1.0
Cookout,3.0, 1.0
pyatdesyat,9.0, 1.0
Youve,6.673913043478261, 2.0
Newlyweeds,6.0, 1.0
Margaret,6.166666666666667, 1.0
Ned,7.833333333333334, 2.0
Snowpiercer,7.099099099099099, 1.0
corpi,8.0, 1.0
Treto,7.75, 1.0
Marketing,8.0, 1.0
Neu,1.0, 1.0
B-Day,7.0, 1.0
Net,6.285714285714286, 1.0
sutr�,8.333333333333334, 1.0
dadizhen,6.6, 1.0
5tory,8.5, 1.0
Francis,4.0, 2.0
l�to,7.0, 1.0
quattro,6.75, 2.0
Daze,5.4, 2.0
Glimmer,6.333333333333333, 1.0
Bountiful,10.0, 1.0
pandesal,7.0, 1.0
Dickie,7.0, 1.0
Complete,10.0, 1.0
Komodo,4.0, 1.0
Postman,8.208333333333332, 2.0
rey,3.0, 2.0
Defying,5.0, 1.0
Grad,7.333333333333333, 1.0
Adolescente,8.0, 1.0
sospeso,7.5, 1.0
Developer,5.0, 1.0
Wonderland,7.924442190669371, 2.0
Syndrome,8.166666666666668, 2.0
Haitian,6.0, 2.0
Manero,6.0, 1.0
Chamber,6.470833333333333, 4.0
Gran,6.153061224489796, 3.0
mangerais,5.0, 1.0
Gras,5.25, 1.0
Youth,6.37037037037037, 3.0
Uprising,3.75, 1.0
piume,6.666666666666667, 1.0
Gadget,5.5, 1.0
Balkon,7.0, 1.0
Mogambo,7.5, 1.0
migrateur,8.0, 1.0
Yeelen,10.0, 1.0
Yours,9.32258064516129, 3.0
Stakeout,7.0, 1.0
Shouldnt,8.25, 1.0
ren,8.0, 1.0
G.O.R.A.,8.0, 1.0
Whirlwind,5.5, 2.0
Roars,6.0, 1.0
Klopka,8.0, 1.0
Streak,5.571428571428571, 2.0
John,7.59561272225892, 18.0
Assurance,8.0, 1.0
Youre,6.29359652750365, 6.0
Scientists,7.346153846153846, 1.0
Metalbeast,2.0, 1.0
Killer,6.314836596637362, 27.0
Voltage,7.2, 1.0
Nim,7.846153846153846, 1.0
Zhapatlela,6.0, 1.0
Nil,7.0, 2.0
Dawn,6.100184013013237, 17.0
Killed,6.166666666666667, 3.0
Boyfriend,7.0, 3.0
Ditch,10.0, 1.0
Poultrygeist,8.0, 1.0
Head,7.393560606060605, 8.0
Fools,7.594505494505494, 4.0
Dave,6.666666666666666, 2.0
Intimnye,6.0, 1.0
Lassassino,10.0, 1.0
Bonneville,5.0, 1.0
Agent,5.875, 4.0
A-Haunting,4.0, 1.0
Hear,7.029761904761905, 3.0
Wonder,6.590941011235955, 4.0
Gray,7.384615384615385, 4.0
Munnabhai,8.666666666666666, 1.0
Lokhandwala,6.333333333333333, 1.0
Revisionaries,8.0, 1.0
Gekij-ban,8.4, 5.0
Torino,8.459183673469386, 1.0
Heat,7.763250245176686, 11.0
Battery,7.227272727272727, 2.0
Shadows,6.140096901115339, 9.0
Galore,6.75, 2.0
Salvar,5.0, 1.0
comprati,6.0, 1.0
Donga,10.0, 1.0
Yard,6.172222222222222, 3.0
Acres,7.333333333333333, 3.0
Roxanne,6.5, 1.0
Drillbit,6.166666666666667, 1.0
Undertow,8.5, 1.0
joli,5.0, 1.0
Diamonds,4.25, 2.0
m�todo,5.0, 1.0
Super,6.3002442002442, 15.0
Rabia,8.0, 1.0
Grey,7.001190476190477, 2.0
guang,7.0, 2.0
Grew,8.0, 1.0
Days,6.9848897339256055, 42.0
Stomper,8.666666666666666, 1.0
Samoubiytsy,7.0, 1.0
Joke,5.0, 1.0
Friday,6.712882974981314, 19.0
Reinas,8.0, 1.0
Mommas,7.325396825396826, 3.0
Elmer,9.0, 1.0
pomine,5.0, 1.0
Toute,10.0, 1.0
Millionaire,7.678030303030301, 2.0
l�ve,8.0, 1.0
New,6.6350141423030236, 46.0
kenka-daiko,6.0, 1.0
Lyonnais,7.0, 1.0
Grinch,6.461538461538462, 1.0
Day?,8.0, 1.0
ding,6.875, 1.0
Coach,6.654761904761905, 3.0
obiecana,8.0, 1.0
rak,9.333333333333334, 3.0
rae,10.0, 1.0
Switch,7.0, 3.0
Springs,5.6899999999999995, 2.0
R�zyczka,3.0, 1.0
Paranormal,4.729375662939255, 11.0
Jodi,5.5, 2.0
Issue,9.0, 1.0
Roadside,5.5, 2.0
Mommie,5.75, 1.0
2150,6.333333333333333, 1.0
helw,9.0, 1.0
Thieves,7.540966386554622, 4.0
Doppelgnger,6.333333333333333, 1.0
element,8.0, 1.0
Manifesto,7.0, 1.0
ron,5.0, 1.0
heng,6.0, 1.0
rop,8.6, 1.0
Cherrybomb,5.333333333333333, 1.0
Clause,5.446969696969696, 4.0
puerto,1.0, 1.0
hamenou,7.0, 1.0
extraordinaire,7.0, 1.0
l�le,5.0, 1.0
Sweetest,5.0, 1.0
Condemned,7.6923076923076925, 2.0
tango,7.555555555555555, 1.0
roi,8.833333333333334, 3.0
Durak,6.5, 1.0
Amado,6.6, 1.0
Madagascar,6.831944444444445, 4.0
Seaviper,2.0, 1.0
Lyubov,7.0, 2.0
Grit,7.912280701754386, 1.0
Freeway,8.0, 1.0
Myn,4.0, 1.0
Skeletons,6.666666666666667, 1.0
Alienator,3.0, 1.0
hele,7.25, 1.0
Swimming,7.7749999999999995, 3.0
Yang,6.166666666666667, 2.0
Horseman,8.0, 1.0
compadre,10.0, 1.0
Punishment,8.5, 1.0
Supermenedzher,9.0, 1.0
Burial,10.0, 1.0
Labor,7.45, 1.0
Joes,7.0, 1.0
Europes,7.111111111111111, 1.0
comandante,7.0, 1.0
Warrant,7.0, 1.0
Deadfall,6.285714285714285, 1.0
sir�ne,6.0, 1.0
fiesta,6.0, 1.0
testa,8.0, 1.0
Helium,8.166666666666666, 2.0
Dirija,1.0, 1.0
Brotherhood,7.666666666666667, 1.0
Domabaem,8.0, 1.0
p�riph,5.571428571428571, 1.0
Nar,7.333333333333333, 1.0
Ground,6.735392720306514, 6.0
Nag,3.0, 1.0
moryachka,7.0, 1.0
Automobiles,7.962962962962962, 1.0
Nae,7.75, 6.0
Calvet,5.0, 1.0
Store?,6.0, 1.0
Naa,8.166666666666668, 2.0
Utopia,7.875, 2.0
Arwad,7.0, 1.0
Creepers,6.910714285714286, 2.0
.com,1.0, 1.0
Elephants,7.125, 2.0
Missed,3.2, 1.0
Karumen,8.0, 1.0
Bafana,6.2, 1.0
Factor,7.5, 2.0
kargadan,7.444444444444445, 1.0
Season,5.728169997850849, 11.0
S�raphine,6.0, 1.0
Teahouse,7.5, 1.0
inglish,6.0, 1.0
Darildin,7.0, 1.0
patria,5.5, 2.0
Flux,5.947368421052632, 1.0
Animus,3.0, 1.0
Jobs,8.0, 1.0
Sexual,7.142857142857142, 2.0
Margarida,5.0, 1.0
Cried,5.0, 1.0
Soshite,7.878787878787877, 1.0
Beguiled,8.0, 1.0
Sat�nico,7.0, 1.0
Resurrected,4.0, 1.0
Urban,5.4, 5.0
super,6.0, 1.0
Help,7.018779342723005, 3.0
Nenokkadine,8.666666666666666, 1.0
ditt,9.0, 1.0
Lightness,7.833333333333333, 1.0
Iztochni,8.0, 1.0
divo,8.333333333333334, 1.0
Legionnaire,6.0, 1.0
rit,8.0, 1.0
Tintin,7.810344827586207, 1.0
Held,6.0, 1.0
Superbad,7.999999999999998, 1.0
Joan,7.291666666666666, 2.0
Heli,6.551724137931035, 1.0
Helm,7.5, 1.0
Horsemen,7.583333333333334, 2.0
Hell,6.663781853067567, 28.0
Liberal,7.666666666666667, 1.0
Thirteenth,7.142857142857143, 1.0
l�ng,7.882352941176471, 1.0
mujeres,2.0, 1.0
Carlo,8.035714285714285, 2.0
Passions,4.0, 1.0
Trees,7.0, 1.0
Unknown,8.47723063973064, 6.0
Pork,8.0, 1.0
Porn,7.944444444444445, 2.0
Shrooms,5.0, 1.0
Idolmaker,7.0, 1.0
Nuke,7.333333333333333, 1.0
Carla,10.0, 1.0
piel,7.7272727272727275, 1.0
chme,8.0, 1.0
Nui,9.0, 1.0
Highway,8.346031746031747, 5.0
Nun,10.0, 2.0
Earrings,7.0, 1.0
Medea,8.0, 1.0
Anacondas,3.5, 1.0
under,6.0, 1.0
G.M.O.,3.0, 1.0
Nut,6.230769230769231, 1.0
svoikh,8.0, 1.0
Thagaraaru,5.0, 1.0
cosas,6.75, 2.0
Port,6.625, 2.0
Blonder,1.0, 1.0
anonymes,7.416666666666667, 1.0
Blondes,7.285714285714286, 1.0
Thrills,7.266666666666667, 1.0
Expect,5.7777777777777795, 1.0
Screwed,6.333333333333333, 1.0
Deaths,3.0, 2.0
duona,9.0, 1.0
Zabg�,7.0, 1.0
atr�s,7.0, 1.0
Pote,4.0, 1.0
Rotten,7.666666666666667, 1.0
Punch-Drunk,7.875000000000002, 1.0
Coyote,6.757575757575758, 3.0
t�,2.0, 1.0
Carny,7.0, 1.0
charbi,3.0, 1.0
Bradley,8.75, 1.0
Post,6.777777777777778, 3.0
Jacks,10.0, 1.0
rifaccio,5.0, 1.0
Hijsen,9.0, 1.0
fleurs,6.0, 1.0
Carne,7.5, 2.0
sefid,8.0, 1.0
vivo,6.0, 2.0
Sommarlek,8.0, 1.0
Cach�,7.3076923076923075, 1.0
Kumar,6.7973544973544975, 3.0
menteng,7.0, 1.0
Volume,7.78743961352657, 3.0
Pour,7.25, 1.0
Hare-Way,8.0, 1.0
sexting,4.0, 1.0
perro,7.75, 2.0
Nuns,8.0, 1.0
Isoroku,4.0, 1.0
Challenge,10.0, 1.0
Iki-jigoku,8.0, 1.0
Pitch,7.278593431029454, 3.0
Casting,8.233333333333333, 2.0
Pong,5.75, 2.0
Ansiktet,6.5, 1.0
Petersburg,5.0, 2.0
Hodejegerne,7.732394366197183, 1.0
diario,8.0, 1.0
Pond,4.875, 4.0
Gerzomat,3.0, 1.0
Surviving,7.375, 4.0
Ch�ri,5.857142857142857, 1.0
vita,7.058531746031746, 8.0
junge,7.0, 1.0
G.B.F.,7.8, 1.0
Value,5.0, 1.0
Pooh,6.85, 2.0
Earths,5.0, 1.0
sayawng,7.0, 1.0
Pool,5.9375, 2.0
Gatekeepers,8.047619047619047, 1.0
Carol,7.900132275132275, 4.0
Blacktop,8.0, 1.0
Pony,7.95, 2.0
�v�nement,6.5, 1.0
Jacob,5.0, 2.0
Freakshow,3.0, 1.0
Amaya,8.0, 1.0
kino-apparatom,8.2, 1.0
invasions,7.8, 1.0
Verde,7.0, 1.0
Cheerful,8.0, 1.0
Ballad,8.011764705882353, 5.0
Flow,8.071428571428571, 1.0
Carry,7.216666666666666, 10.0
Polar,7.083333333333334, 2.0
Pelotero,10.0, 1.0
Nuit,7.55, 2.0
Yabu,9.0, 1.0
Flor,7.0, 1.0
Pope,10.0, 1.0
Brilliant,8.5, 2.0
Signals,7.0, 1.0
Gwangi,7.0, 1.0
Radiant,9.0, 1.0
Evening,7.0, 3.0
Sender,8.0, 1.0
Coast,8.333333333333334, 3.0
Poor,9.0, 1.0
Osage,7.44043321299639, 1.0
Stardom,7.560975609756097, 1.0
Over,7.056903744403744, 18.0
G.B.H.,7.0, 1.0
Jin-R,8.5, 1.0
Wi-heom-han,7.0, 1.0
Training,6.8705314009661835, 3.0
Soldier,5.268026781292013, 10.0
pige,8.0, 1.0
Yaar,7.333333333333333, 1.0
Forger,6.5, 1.0
Kabhiee,10.0, 1.0
f�rsvann,7.222222222222222, 1.0
Yaak,7.0, 1.0
Niagara,9.333333333333334, 3.0
Forget,8.839506172839506, 3.0
jam�n,7.0, 1.0
Patient,7.55, 5.0
uvolneniya,6.0, 1.0
chit,3.0, 1.0
Guaranteed,7.335664335664336, 1.0
sac,8.0, 1.0
Crackd,8.0, 1.0
sai,7.833333333333333, 2.0
Ho-Tep,8.4, 1.0
�Three,7.777777777777778, 1.0
Melbourne,9.0, 1.0
chun,7.0, 2.0
sam,8.833333333333334, 2.0
junjo,8.0, 1.0
Birch,8.0, 1.0
Fellow,6.666666666666667, 1.0
Cracks,8.0, 1.0
Homens,8.5, 1.0
Flip,7.0, 1.0
Racer,5.875, 1.0
Bloody,5.506410256410256, 6.0
Races,8.0, 1.0
Nude,4.0, 2.0
Young,7.622719522591645, 23.0
Kuan,7.0, 1.0
Jilla,6.333333333333333, 1.0
Egos,5.0, 1.0
Sharks,7.2, 1.0
Wackness,7.25, 1.0
aiuto,7.0, 1.0
san,8.76078431372549, 3.0
sau,5.38, 5.0
Filth,8.827731092436974, 2.0
charme,8.0, 1.0
Nudo,10.0, 1.0
d�licatesse,7.583333333333333, 1.0
Birds,6.229510155316607, 6.0
No.,5.930555555555555, 4.0
Thirteen,6.67063492063492, 4.0
Flashdance,7.666666666666667, 1.0
Jovi,10.0, 1.0
Carve,9.0, 1.0
Backbeat,8.0, 1.0
Per�,8.0, 1.0
Birdy,9.0, 1.0
Confidential,7.6829268292682915, 4.0
Rache,10.0, 1.0
Valor,7.147058823529411, 2.0
H�stsonaten,8.5, 1.0
Streams,10.0, 1.0
gongmuwon,9.0, 1.0
debne,7.0, 1.0
Shoulder,4.5, 2.0
Ghosts,6.735873015873016, 10.0
Deathstalker,4.0, 1.0
Hongryeon,7.181818181818182, 1.0
Jour,8.0, 1.0
Atlikarinca,5.0, 1.0
Dhoom,6.738095238095238, 2.0
Amaro,7.0, 1.0
Orleans,5.25, 1.0
ashegh,7.0, 1.0
Keane,6.0, 1.0
Jackass,7.0, 3.0
Rescue,6.510752688172043, 3.0
koujou,8.0, 1.0
Liberty,7.466666666666666, 3.0
Kuch,8.0, 4.0
scaten�...,4.0, 1.0
Caprice,6.782608695652174, 1.0
OMG,8.6, 1.0
blindato,7.0, 1.0
Flew,8.5, 2.0
Osama,7.5, 2.0
Abominable,7.375, 2.0
pire,6.5, 1.0
Donor,8.5, 1.0
Goddess,6.125, 1.0
Arrugas,8.5, 1.0
vailla,7.666666666666667, 1.0
Joon,8.1, 1.0
Campbell,8.0, 1.0
brumes,6.25, 2.0
Thomas,8.305637254901962, 4.0
police,6.0, 1.0
Somos,6.664285714285715, 4.0
Novye,8.0, 1.0
Fled,5.0, 1.0
Monroe,7.0, 1.0
Hamlet,7.055555555555556, 3.0
Unbelievers,8.0, 1.0
Operetta,8.0, 1.0
Cement,5.0, 1.0
N.M.,6.0, 1.0
Nra,8.0, 1.0
Chariots,6.142857142857143, 1.0
OSS,7.5, 2.0
Nowhere,6.803571428571429, 7.0
Forgot,4.0, 2.0
Vacation,7.925915315621198, 9.0
Nicholas,9.5, 1.0
Renoir,6.642857142857143, 1.0
Homegrown,6.5, 1.0
Meanwhile,8.0, 1.0
N�i,8.5, 1.0
Uzlasma,7.0, 1.0
Ambassador,10.0, 1.0
corpo,7.0, 1.0
Paagal,6.0, 2.0
august,7.526315789473684, 1.0
Paintball,5.0, 1.0
N�s,8.0, 1.0
jour,7.441666666666666, 6.0
corps,4.0, 1.0
Punch,5.523371647509578, 3.0
tableaux,8.272727272727273, 1.0
Poyi,6.0, 1.0
Hellbound?,7.5, 1.0
Josh,8.0, 1.0
Syrup,6.0, 1.0
minyeo,9.0, 1.0
Now,6.732579262716202, 19.0
Beginnings,4.538461538461538, 1.0
skaldede,6.777777777777778, 1.0
Nos,9.0, 3.0
Osmosis,6.666666666666667, 1.0
Not,6.567402350735685, 30.0
Tot�,9.0, 1.0
Non,7.333333333333334, 5.0
echte,7.5, 2.0
Noi,6.0, 1.0
Kindergeschichte,7.25, 1.0
K�b�,8.0, 1.0
formula,6.0, 1.0
Tolerance,6.0, 1.0
Extra,5.5, 1.0
Solace,6.769230769230769, 1.0
Artificiais,8.5, 1.0
Filme,5.666666666666666, 2.0
monta�a,7.0, 2.0
Beul-la-in-deu,6.666666666666667, 1.0
she,7.2, 1.0
Inclusive,4.0, 1.0
shi,6.881756756756757, 12.0
Eco-Pirate,10.0, 1.0
Pineapple,7.163265306122449, 1.0
Films,7.0, 1.0
Alcoholocaust,9.0, 1.0
Monster,6.807954545454545, 16.0
numeri,8.0, 1.0
terza,5.0, 1.0
Lourdes,7.0, 1.0
Odd,8.004693858675545, 4.0
Mississippi,6.5625, 2.0
Picnic,8.75, 2.0
avant,8.11111111111111, 2.0
Minstrel,10.0, 1.0
voyny,7.0, 1.0
Hacking,8.0, 1.0
Gullivers,4.928571428571429, 1.0
Vitus,8.25, 1.0
sju,10.0, 1.0
Minion,6.0, 1.0
Painted,7.5, 1.0
Bayou,9.25, 1.0
Harem,7.0, 1.0
Winner,7.5, 1.0
memuru,5.0, 1.0
sie,9.0, 1.0
Filly,8.5, 1.0
Off,6.663874788494079, 5.0
sia,7.0, 1.0
Painter,7.0, 1.0
Serpent,7.285714285714286, 1.0
afton,7.0, 1.0
flambeur,8.6, 1.0
Seraphim,9.0, 1.0
shu,6.5, 1.0
College,6.722222222222222, 3.0
sit,6.8, 1.0
seara,6.0, 1.0
lacte,8.0, 1.0
